college_institution_id,name,university_id,district_code,state_code,city,autonomous,girl_exclusive,infrastructure_id,is_accredited,offers_scholarship,offers_loan,accreditation_id,accreditation_body,score,max_score,has_score,Total_Students,courses,c_Agriculture,c_Area_Studies,c_Arts,c_Commerce,c_Criminology_&_Forensic_Science,c_Cultural_Studies,c_Defence_Studies,c_Design,c_Disability_Studies,c_Education,c_Engineering_&_Technology,c_Fashion_Technology,c_Fine_Arts,c_Fisheries_Science,c_Foreign_Language,c_Gandhian_Studies,c_Home_Science,c_IT_&_Computer,c_Indian_Language,c_Journalism_&_Mass_Communication,c_Law,c_Library_&_Information_Science,c_Linguistics,c_Management,c_Marine_Science_/_Oceanography,c_Medical_Science,c_Oriental_Learning,c_Physical_Education,c_Religious_Studies,c_Science,c_Social_Science,c_Social_Work,c_Veterinary_&_Animal_Sciences,c_Women_Studies
31048,"Guru Nanak Girls College, Model Town, Ludhiana",78,41,3,Ludhiana,False,True,184672,True,True,False,28407,NAAC,4,4,True,4206,Other Science Science Bio-Science Bio-Technology Chemistry Bio-Technology Physics Mathematics Commerce Commerce Arts Business Administration Business Administration History Sociology Economics Political Science English Punjabi Computer Science Computer Application Computer Application Fashion Technology Fashion Technology Journalism & Mass Communication,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0
31050,"Guru Nanak College for Girls, Muktsar",78,44,3,Muktsar,False,True,185184,True,True,False,28517,NAAC,2.7,4,True,2204,Science Other Science Commerce Commerce Arts Business Administration History Sociology Mathematics Punjabi Hindi Computer Application,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
31054,"Malwa Central College of Education for Women, Ludhiana",78,41,3,LUDHIANA,False,True,181692,True,True,False,27917,NAAC,3.4,4,True,296,Education Education Oriental Learning,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
33494,National Centre for Rural Developments Sterling College of Arts  Science  & Commerce Plot No  43 Section 19  Nerul Navi Mumbai  400 706,318,519,27,"Nerul (E), Navi Mumbai",False,False,156366,True,True,False,23609,NAAC,1.89,4,True,637,Commerce Commerce Business Management,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
33499,The All India Khilafat Committees College of Education Khilafat House 173-175 Motishah Lane Byculla Mumbai  400 027,318,519,27,"Byculla (EAST),",True,False,162661,True,False,False,24563,NAAC,2.76,4,True,100,Education,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33503,Government College of Education Ratnagiri Dist.  Ratnagiri,318,528,27,Ratnagiri,False,False,188008,True,True,False,28960,NAAC,3,4,True,98,Education,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31044,Dashmesh Girls College Chak Alla Baksh Mukerian,78,38,3,Mukerian,False,True,185289,True,True,False,28539,NAAC,3.18,4,True,1673,Science Commerce Commerce Arts Business Administration History Hindi Computer Application Computer Application Music,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
33505,Mahatma Education Societys Pillais Institute of Information Technology Engineering Media Studies & Research Composite College Complex Plot No10 Sector16  New Panvel  Dist  Raigad,318,520,27,Navi Mumbai,False,False,168737,True,True,True,25519,National Board of Accreditation,,,False,2724,Information Technology Information Technology Computer Engineering Computer Engineering Electronics Engineering Electronics Engineering Electronics Engineering Mechanical Engineering Mechanical Engineering Mechanical Engineering,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33508,Balasaheb Khardekar College  Vengurla  Dist Sindhudurg,318,529,27,Vengurla,False,False,182543,True,True,False,28067,NAAC,2.08,4,True,413,Science Commerce Arts,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
33509,K J  Somaiya College of Arts & Commerce  Vidyanagar Campus  Vidyavihar  Mumbai 400 077,318,519,27,Maharashtra,True,False,199568,True,True,False,30723,NAAC,3.27,4,True,5078,Commerce Commerce Commerce Arts Fine Arts Fine Arts,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33510,Parle Tilak Vidyalaya Associations Mulund College of Commerce Sarojini Naidu Road Mulund West  Mumbai  400 080,318,519,27,"Sarajini Naidu Road, Mulund (w)",False,False,188912,True,False,False,29115,NAAC,3.2,4,True,2084,Commerce Commerce,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33511,Vidyalankar Danyanpeeth Trust College of B Sc I T Wadala  Mumbai 400 037,318,519,27,Mumbai,False,False,188813,True,True,False,29097,NAAC,2.71,4,True,2271,Commerce Commerce Commerce Commerce Human Resource Management Financial Management Business Management Marketing Management Information Technology Information Technology,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
33513,Om Vidyalankar Shikshan Sansthas Asmita College of Arts & Commerce for Women  Knnamwar Nagar No 2  Vikhrol Mumbai  400 083,318,519,27,"Vikhroli (E), Mumbai-83",False,True,167563,True,True,False,25304,NAAC,2.2,4,True,1020,Commerce Arts,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33522,Patpanhale Education Societys College of Arts and Commerce  Patpanhale  Tal Guhagar Dist Ratnagiri,318,528,27,Patpanhale-Shringartali,False,False,190267,True,True,False,29376,NAAC,2.35,4,True,493,Commerce Arts,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33523,K P B  Hinduja College of Commerce  315  New Charni Road Mumbai  400 004,318,519,27,Mumbai,False,False,168099,True,False,False,25405,NAAC,3.13,4,True,4892,Commerce Commerce Commerce Business Management,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
33525,Thakur College of Engineering & Technology Shaymnarayan Thakur Marg Thakur Villaige Samata Nagar Kandivli (E) Mumbai 400 101,318,518,27,Mumbai,False,False,157660,True,True,True,23814,National Board of Accreditation,7,7,True,2638,Other Engineering & Technology Information Technology Information Technology Computer Engineering Mechanical Engineering Electronics Engineering Other Engineering & Technology Other Engineering & Technology Computer Engineering Civil Engineering,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33527,Chembur Sarvankash Shikshan shastra Mahavidyalaya Near Chembur Ramkrishna Chemburkar Marg Chembur Mumbai 400071,318,518,27,Mumbai : 400 071,False,False,168456,True,True,False,25471,NAAC,3.2,4,True,76,Education,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33540,Parle Tilak Vidyalaya Associations M L Dahanukar College of Commerce Dixit Road Vile Parle East  Mumbai  400 057,318,519,27,Mumbai,False,False,164006,True,True,False,24736,NAAC,3.01,4,True,4322,Other Science Commerce Commerce,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
33545,S K  Patil Sindhudurg Mahavidyalaya  Malvan  Dist  Sindhudurg,318,529,27,MALVAN,False,False,181732,True,True,False,27926,NAAC,2.27,4,True,477,Commerce Arts,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33550,Mahavir Education Trusts Shah and Anchor Kutchi Engineering College Shivaji Chowk Junction V N  Purav Marg Opp R K Studio Near M/s Dukes Co Chembur Mumbai 400 088,318,518,27,Mumbai,False,False,192742,True,True,False,29807,NAAC,4,4,True,2263,Business Administration Computer Engineering Electronics Engineering Information Technology Computer Engineering Electronics Engineering Computer Engineering Information Technology Electronics Engineering,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
33551,Sahyadri Shikshan Sansthas  B.A. Alias Bhaisaheb Sawant Adhyapak Mahavidyalaya Sawarde Taluka  Chiplun Dist.  Ratnagiri,318,528,27,Chiplun,False,False,156651,True,True,False,23659,NAAC,3,4,True,48,Education,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33555,St Xaviers College Mahapalika  Marg Mumbai  400 001,318,519,27,Mumbai,True,False,170735,True,True,False,25847,NAAC,3.63,4,True,5173,Chemistry Microbiology Botany Zoology Life Science Geology Geology Science Bio-Technology Botany Commerce Arts Business Management Other Social Science History Other Social Science Information Technology Visual Arts,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
33560,St. Xaviers Institute of Education 40 New Marine Lines U S I S  Library Mumbai  400 020,318,519,27,Mumbai,False,False,189275,True,False,False,29179,NAAC,4,4,True,94,Education Education,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33564,Dyandeep Mandals  St Joseph Arts & Commerce College  Satpala Rajodi Road  P O Agashi  Tal Vasai  Dist Thane  401 301,318,517,27,Virar,False,False,187825,True,True,False,28948,NAAC,2.7,4,True,1078,Education Commerce Commerce Arts Business Management,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
33567,"Nyayadhish Tatyasaheb Athalye ArtsVedmurti S R Sapre Commerce and  Vidhidnya Dadasaheb Pitre Science  College, Deorukh  Dist Ratnagiri 415 805",318,528,27,Devrukh,False,False,164013,True,True,False,24740,NAAC,2.82,4,True,700,Science Commerce Arts Computer Science,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
33571,Sir J J  School of Art  Dr D N Road Mumbai  400 001 (Painting),318,519,27,Mumbai,False,False,176468,True,True,False,26905,"Directorate of Art, Maharashtra",,,False,287,Fine Arts Fine Arts Fine Arts Fine Arts Fine Arts Fine Arts Fine Arts,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33579,The Kandivli Education Societys Bhanumati Kishandas Shroff of Arts andMaganlal Hargovinddas Shroff College of Commerce   Shantilal Modi Road Kandivli  West  Mumbai  400 067,318,519,27,Mumbai,False,False,189654,True,True,False,29260,NAAC,3.16,4,True,4512,Education Science Commerce Commerce Commerce Commerce Commerce Commerce Commerce Arts Arts Arts Business Management Business Management Information Technology Cultural Studies,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
33580,Gandhi Shikshan Bhavans  Smt.Surajba College of Education Juhu Road Juhu Mumbai 400 049,318,518,27,Mumbai 400049,False,False,167484,True,True,False,25289,NAAC,2.82,4,True,73,Education Education,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33582,Prahladrai Dalmia Lions College of Commerce and Economics Sundar Nagar S V Road Malad West  Mumbai  400 064,318,519,27,Mumbai,False,False,202478,True,True,False,31019,NAAC,2.56,4,True,3948,Commerce Commerce Commerce Commerce Commerce Commerce Commerce Commerce Business Management,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
33584,K J  Somaiya College of Engineering Vidyanagar Campus Vidyavihar Mumbai-400 077,318,518,27,Mumbai,True,False,167636,True,True,True,25317,National Board of Accreditation,,,False,3147,Information Technology Electronics Engineering Mechanical Engineering Electronics Engineering Mechanical Engineering Information Technology Computer Engineering Other Engineering & Technology Computer Engineering Other Engineering & Technology,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33591,Nagindas Khandwala College of Commerce  Arts & Management Studies and Shantaben Nagindas Khandwala College of Science Bhadran Nagar Road No 1 Off S V Road Malad West Mumbai  400 064,318,519,27,Mumbai,False,False,167551,True,True,False,25301,NAAC,3.32,4,True,4032,Education Education Microbiology Commerce Commerce Commerce Commerce Commerce Commerce Arts Geography Economics Information Technology Computer Science Information Technology Visual Arts,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
33592,Annasaheb Vartak College of Arts Kedarnath Malhotra College of Commerce and E S Andrades College of Science  Vasai Road Dist Thane 401 202,318,517,27,Vasai-Virar,False,False,185822,True,True,False,28653,NAAC,4,4,True,3603,Science Commerce Arts,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
33595,Konkan Education Societys Anandibai Pradhan Science College  Nagothane  Tal Roha Dist Raigad,318,520,27,"Taluka:- Roha , District :- Raigad",False,False,167565,True,True,True,25305,NAAC,2.2,4,True,365,Science Chemistry Computer Science Information Technology,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
33599,Maharana Pratap Sinh Shikshan Sansthas  Anandibai Raorane Arts & Commerce College Vaibhavwadi Dist Sindhudurg.,318,529,27,Vaibhavwadi,False,False,167421,True,True,False,25278,NAAC,2.21,4,True,708,Science Commerce Arts,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
33603,College of Home Science Nirmala Niketan 38 New Marine Lines Mumbai - 400 020,318,519,27,Mumbai 400 020,False,True,168137,True,True,False,25413,NAAC,3.1,4,True,896,Home Science Home Science Nutrition Home Science,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33609,D S P Mandals K V Pendharkar College of Arts  Science and Commerce  MIDC Area  Dombivli  East  Dist Thane 421 203,318,517,27,DOMBIVLI - EAST,False,False,207701,True,True,False,31643,NAAC,2.93,4,True,1829,Science Commerce Arts,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
33610,S P K.Mahavidyalaya  Sawantwadi  Dist Sindhudurg  416 510,318,529,27,Sawantwadi,False,False,201632,True,True,False,30928,NAAC,2.8,4,True,1080,Science Commerce Arts,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
33611,Chetanas Hazarimal Somani   College of Commerce and Smt.Kusumtai Chaudhari College of Arts  Near Government Servants Colony  Bandra Mumbai  400 051,318,519,27,,False,False,167414,True,True,False,25276,NAAC,3.1,4,True,2398,Commerce Arts,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33614,"Sir Mohamed Yusuf Seamen Welfare Foundationss B.Sc Nautical Science), Nhava Panvel Dist Raigad",318,520,27,Navi Mumbai,True,False,186929,True,False,False,28799,CIP Grade A1 outstanding,,,False,198,Science Science,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
33615,Elphinstone College Fort Mumbai 400 032,318,519,27,Mumbai,True,False,170228,True,False,False,25761,NAAC,3.1,4,True,1397,Science Commerce Arts Information Technology,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
33616,Rashtriya Shikshan Sansthas Swami Vivekanand Night College o Arts & Commerce Dombivli Chhatrapati Bhavan Ayare Marg Dattanagar Dombivli East Dist Thane 421 201,318,517,27,Dombivli,False,False,189320,True,True,False,29189,NAAC,1.93,4,True,904,Commerce Arts,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33621,Guru Nanak Vidyak Society College of Education and Research Bhandup Mumbai  400 078,318,518,27,Mumbai,False,False,166428,True,False,False,25108,NAAC,4,4,True,87,Education,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33631,K J Somaiya College of  Science & Commerce Vidyanagar Vidyavihar Mumbai  400 077,318,519,27,MUMBAI,True,False,191975,True,True,False,29666,NAAC,3.21,4,True,5250,Other Science Science Science Other Science Commerce Commerce Commerce,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
33632,KMSP Mandals Sant Rawool Maharal Mahavidyalaya  Kudal  Dist Sindhudurg 416 520,318,529,27,Kudal,False,False,175256,True,True,True,26669,NAAC,2.68,4,True,1309,Mathematics Science Commerce Commerce Arts Business Management Information Technology Computer Science,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
33636,Shikshak Sanchalit ShikashanSansthas Arts and Commerce College  At & Post Wada Dist Thane,318,517,27,WADA,False,False,170037,True,False,True,25726,NAAC,4,4,True,967,Science Commerce Arts,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
33637,S K Somaiya Vidyavihars College of Arts Science & Commerce Vidyavihar Mumbai  400 077,318,519,27,Mumbai-400077,False,False,199529,True,True,False,30716,NAAC,3.15,4,True,6755,Science Commerce Commerce Commerce Commerce Commerce Commerce Arts Business Management Information Technology Computer Science Information Technology Area Studies Journalism & Mass Communication,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
33639,Vivekanand Education Societys College of Arts Science and Commerce Sindhi society Chembur Mumbai  400 071,318,519,27,Mumbai,False,False,190274,True,True,False,29378,NAAC,3.12,4,True,3931,Microbiology Mathematics Science Chemistry Science Other Science Science Chemistry Commerce Commerce Commerce Commerce Commerce Commerce Commerce Arts Psychology Information Technology Computer Science Visual Arts Journalism & Mass Communication,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
33639,Vivekanand Education Societys College of Arts Science and Commerce Sindhi society Chembur Mumbai  400 071,318,519,27,Mumbai,False,False,190274,True,True,False,29379,Best College Award 2012-13 (Univerisity Of Mumbai),,,False,3931,Microbiology Mathematics Science Chemistry Science Other Science Science Chemistry Commerce Commerce Commerce Commerce Commerce Commerce Commerce Arts Psychology Information Technology Computer Science Visual Arts Journalism & Mass Communication,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
33641,Veermata Jijabai Technological Institute Matunga Mumbai 400 019,318,519,27,Mumbai,True,False,206508,True,True,False,31477,NAAC,4,4,True,3673,Mechanical Engineering Other Engineering & Technology Mechanical Engineering Civil Engineering Mechanical Engineering Electrical Engineering Mechanical Engineering Other Engineering & Technology Other Engineering & Technology Civil Engineering Computer Engineering Civil Engineering Computer Engineering Electronics Engineering Electronics Engineering Computer Engineering Other Engineering & Technology Mechanical Engineering Other Engineering & Technology Civil Engineering Electronics Engineering Mechanical Engineering Electronics Engineering Information Technology Electrical Engineering Mechanical Engineering Civil Engineering Computer Engineering Mechanical Engineering Electronics Engineering Mechanical Engineering Electrical Engineering Computer Engineering Computer Application,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33646,Adivasi Pragati Mandal Sanchalit Com Godavari Shamrao Parulekar College of Arts Talasari TalukaTalasari DistThane: 401 606,318,517,27,Thane,False,False,168251,True,False,False,25433,NAAC,2.18,4,True,1078,Science Commerce Commerce Arts History,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
33647,Janardan Bhagat Shikshan Prasarak Sansthas Changu Kana Thakur Arts Commerce and Science College Plot No.01  Sector 11  Khanda Colony  New Panvel  410 206,318,520,27,New Panvel,False,False,167881,True,True,False,25365,NAAC,3.13,4,True,4416,Other Science Chemistry Science Science Science Science Chemistry Chemistry Microbiology Chemistry Chemistry Chemistry Bio-Technology Chemistry Chemistry Commerce Commerce Commerce Commerce Commerce Commerce Arts Economics Other Social Science Hindi Hindi Computer Science Fashion Technology Fashion Technology Journalism & Mass Communication,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
33648,Marg Tamhane Education Societys Dr Tatya Saheb Natu College of Arts Marg Tamhane Taluka Chiplun Dist Ratnagiri 415 702.,318,528,27,Chiplun,False,False,183132,True,True,False,28161,NAAC,2.41,4,True,379,Commerce Arts,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33651,The Kelkar Education Trusts Vinayak Ganesh Vaze College of Arts Science and Commerce Mithagar Road Mulund East Mumbai  400 081,318,519,27,Mumbai-81,False,False,206820,True,False,False,31537,NAAC,3.17,4,True,2496,Science Chemistry Science Science Zoology Science Commerce Arts,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
33653,Sheth T J Education Societys Sheth Nanjibhai Khimjibhai Thakkar Thanawala College of Commerce and Sheth Jayantilal Tribhovandas Thanawala College of Arts and Science Near C K P Hall Kharkar Ali Thane 400 601,318,517,27,Thane (W.) - 400601,False,False,161946,True,True,False,24469,NAAC,2.49,4,True,1777,Commerce Commerce Commerce Commerce Arts Information Technology,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33660,N K Varadkar College of Arts & V.R.Belose College of Commerce At Kalkai Kond Dapoli Dist-Ratnagiri 415 712,318,528,27,Dapoli,False,False,157796,True,False,False,23839,NAAC,2,4,True,387,Commerce Arts,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33664,Nalanda Nritya Kala Mahavidyalaya  Plot A 7/1 N S Road No10 Juhu Vile Parle Development Scheme Vile Parle (West) Mumbai  400 049,318,519,27,Mumbai - 400 049,False,False,174915,True,False,False,26604,NAAC,2.87,4,True,81,Performing Arts Performing Arts Performing Arts,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33665,K J Somaiya Comprehensive College of Education & Research Vidyavihar Mumbai  400 077,318,518,27,Mumbai - 400 077,False,False,188838,True,False,False,29104,NAAC,3.07,4,True,64,Education Education Education Education,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33666,Kankavali College Kankavli,318,529,27,KANKAVLI,False,False,155628,True,True,False,23438,NAAC,3.11,4,True,1269,Science Commerce Arts,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
33670,South Indian Education Societys College of  Arts Science and Commerce Sion West Mumbai  400 022,318,519,27,Mumbai,False,False,193221,True,False,False,29871,NAAC,3.51,4,True,1860,Microbiology Science Chemistry Bio-Technology Zoology Bio-Chemistry Physics Botany Other Science Commerce Arts Business Management,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
33675,Chembur Trombay Education Societys N G Acharya and D K Marathe College of Arts Science and Commerce Near Subhash Nagar N G Acharya Marg Chembur Mumbai  400 071,318,519,27,Mumbai,False,False,160530,True,True,False,24241,NAAC,2.99,4,True,3058,Science Commerce Arts,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
33676,New Education Societys Arts & Commerce College  At & Post Lanja  Dist Ratnagiri 416 701,318,528,27,LANJA,False,False,173061,True,True,False,26272,NAAC,2.5,4,True,834,Science Commerce Arts,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
33861,South Indian Education Scocietys College of Engineering Sector V Nerul Navi Mumbai 400 706,318,519,27,Navi Mumbai,False,False,199047,True,True,False,30668,NBA,,,False,1808,Information Technology Computer Engineering Mechanical Engineering Other Engineering & Technology Other Engineering & Technology Other Engineering & Technology,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33684,Keraleeya Samajam Dombivlis Model College  Near Police Colony  Plot No 32  Phase II  MIDC Residential Area Dombivli  East Dist Thane 421 203,318,517,27,Dombivli East,False,False,198606,True,True,False,30609,NAAC,3.09,4,True,1286,Commerce,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33688,College of Social Work Nirmala Niketan 38 New Marine Lines Mumbai - 400 020,318,519,27,Mumbai,False,False,186934,True,True,True,28801,NAAC,3.53,4,True,281,Social Work Social Work,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
33698,Mumbra Shikshan Prasarak Mandals G R College of Arts Science & Commerce  Dombivli East Dist Thane  421 201,318,517,27,Dombivli,False,False,179252,True,True,False,27438,NAAC,1.52,4,True,1014,Science Other Science Science Bio-Technology Bio-Technology Commerce Commerce Commerce Arts Business Management,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
33701,Secondary Training College   3 Mahapalika Marg Mumbai  400 001,318,519,27,mumbai,False,False,160227,True,True,False,24196,NAAC,3.23,4,True,63,Education,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33710,Karnataka Sanghas Manjunatha College of  Commerce Manjunatha College Building anchagaon Kambalpada Thakurli Kalyan Road Thakurli East Thane 421 201,318,517,27,DOMBIVLI,False,False,174211,True,True,False,26469,NAAC,2.7,4,True,553,Commerce Commerce Commerce Business Management,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
33716,Janseva Shikshan Mandals College of Education  Shivle Murbad Dist.  Thane,318,517,27,Murbad,False,False,166667,True,False,False,25155,NAAC,4,4,True,66,Education,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
